,배달상점ID,업종명,법정동코드,광역시도명,시군구명,법정동명,리명,행정동코드,행정동명,도로명주소코드,도로명주소명
3008,S0071322,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
3009,S0071323,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115059500,가능동,411504343031,가능로98번길
3010,S0071324,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3011,S0071325,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343415,평화로542번길
3012,S0071326,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343013,가능로136번길
3013,S0071327,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343013,가능로136번길
3014,S0071330,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343016,가능로159번길
3015,S0071331,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343016,가능로159번길
3016,S0071335,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3017,S0071336,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3018,S0071337,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3019,S0071338,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3020,S0071347,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343452,호국로1267번길
3021,S0071348,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343452,호국로1267번길
3022,S0071349,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343365,태평로137번길
3023,S0071350,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343365,태평로137번길
3024,S0071351,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343365,태평로137번길
3025,S0071352,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3026,S0071353,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3027,S0071354,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3028,S0071355,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3029,S0071356,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3030,S0071357,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343367,태평로145번길
3031,S0071364,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3032,S0071365,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3033,S0071366,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3034,S0071367,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
3035,S0071368,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
3036,S0071369,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
3037,S0071370,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
3038,S0071375,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3039,S0071376,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3040,S0071377,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3041,S0071378,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3042,S0071379,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3043,S0071380,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3044,S0071381,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3045,S0071382,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3046,S0071383,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3047,S0071384,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3048,S0071385,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3049,S0071386,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3050,S0071387,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3051,S0071388,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3052,S0071389,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3053,S0071390,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3054,S0071391,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3055,S0071392,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3056,S0071393,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3057,S0071394,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3058,S0071395,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3059,S0071396,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3060,S0071397,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181060,시민로
3061,S0071398,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343461,호국로1310번길
3062,S0071399,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343452,호국로1267번길
3063,S0071400,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343012,가능로135번길
3064,S0071401,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
3065,S0071402,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
3066,S0071403,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
3067,S0071404,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343459,호국로1298번길
3068,S0071405,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343417,평화로552번길
3069,S0071406,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343382,태평로73번길
3070,S0071407,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343382,태평로73번길
3071,S0071408,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343382,태평로73번길
3072,S0071409,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343382,태평로73번길
3073,S0071410,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343419,평화로562번길
3074,S0071411,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343419,평화로562번길
3075,S0071412,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343419,평화로562번길
3076,S0071413,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343419,평화로562번길
3077,S0071414,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3078,S0071415,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3079,S0071416,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3080,S0071417,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504855276,범골로63번길
3081,S0071418,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504855276,범골로63번길
3082,S0071419,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3083,S0071421,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181004,경의로
3084,S0071422,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181004,경의로
3085,S0071423,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181004,경의로
3086,S0071424,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181004,경의로
3087,S0071432,도시락,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
3088,S0071433,도시락,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
3089,S0071434,도시락,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
3090,S0071435,도시락,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
3091,S0071436,도시락,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
3092,S0071437,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3093,S0071438,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3094,S0071439,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3095,S0071440,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3096,S0071441,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3097,S0071442,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3098,S0071443,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3099,S0071444,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343253,신흥로232번길
3100,S0071445,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343253,신흥로232번길
3101,S0071446,야식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3102,S0071448,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
3103,S0071449,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
3104,S0071450,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3105,S0071451,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3106,S0071452,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3107,S0071453,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3108,S0071458,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
3109,S0071459,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
3110,S0071465,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3111,S0071466,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3112,S0071467,야식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343117,둔야로45번길
3113,S0071468,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343114,둔야로17번길
3114,S0071469,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3115,S0071470,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3116,S0071473,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
3117,S0071475,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343156,범골로98번길
3118,S0071476,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343156,범골로98번길
3119,S0071477,배달전문업체,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343156,범골로98번길
3120,S0071478,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
3121,S0071479,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343121,둔야로5번길
3122,S0071480,한식,4115011000,경기도,의정부시,가능동,\N,4115052000,의정부2동,411503181060,시민로
3123,S0071481,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3124,S0071482,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3125,S0071483,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3126,S0071484,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3127,S0071485,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181010,둔야로
3128,S0071486,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
3129,S0071487,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343255,신흥로240번길
3130,S0071488,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343147,범골로158번길
3131,S0071489,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343147,범골로158번길
3132,S0071490,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343147,범골로158번길
3133,S0071491,회,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
3134,S0071495,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343202,시민로156번길
3135,S0071498,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
3136,S0071499,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3137,S0071500,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3138,S0071501,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3139,S0071502,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343036,경의로117번길
3140,S0071503,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3141,S0071504,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3142,S0071505,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3143,S0071507,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3144,S0071508,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3145,S0071509,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181023,새말로
3149,S0071519,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343528,신곡로56번길
3150,S0071522,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343452,호국로1267번길
3151,S0071523,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343452,호국로1267번길
3161,S0071539,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
3162,S0071540,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
3163,S0071541,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
3165,S0071551,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
3166,S0071552,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
3167,S0071553,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
3168,S0071555,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343018,가능로160번길
3169,S0071559,치킨,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503000001,동일로
3170,S0071562,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
3171,S0071563,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
3172,S0071564,한식,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411504343491,회룡로192번길
3173,S0071565,한식,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411504343491,회룡로192번길
3174,S0071566,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343093,동일로454번길
3175,S0071567,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343093,동일로454번길
3176,S0071568,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181039,장곡로
3177,S0071569,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181039,장곡로
3178,S0071570,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
3179,S0071571,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
3183,S0071580,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
3184,S0071581,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3187,S0071587,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3188,S0071588,심부름,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343263,신흥로329번길
3189,S0071589,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3191,S0071591,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3192,S0071592,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3193,S0071594,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3194,S0071597,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3195,S0071598,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343203,시민로157번길
3196,S0071599,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3197,S0071600,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3202,S0071606,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3203,S0071608,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3204,S0071610,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3205,S0071611,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
3206,S0071612,심부름,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343203,시민로157번길
3207,S0071614,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
3208,S0071621,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181060,시민로
3209,S0071622,심부름,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3210,S0071623,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3211,S0071625,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3213,S0071627,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3214,S0071628,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3215,S0071630,심부름,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3216,S0071631,심부름,4115010700,경기도,의정부시,낙양동,\N,4115057800,송산3동,411503181033,오목로
3217,S0071632,심부름,4115010700,경기도,의정부시,낙양동,\N,4115057800,송산3동,411503181033,오목로
3218,S0071633,심부름,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181014,발곡로
3219,S0071635,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411504343120,둔야로58번길
3256,S0071694,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181052,행복로
3257,S0071695,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181052,행복로
3262,S0071708,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
3266,S0071716,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343415,평화로542번길
3267,S0071717,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343415,평화로542번길
3268,S0071722,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343370,태평로156번길
3269,S0071723,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343370,태평로156번길
3270,S0071726,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343370,태평로156번길
3271,S0071727,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343370,태평로156번길
3272,S0071728,회,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
3285,S0071774,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3286,S0071775,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3287,S0071776,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343204,시민로158번길
3288,S0071778,분식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
3289,S0071779,분식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
3291,S0071792,중식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
3294,S0071803,치킨,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181047,청사로
3295,S0071804,치킨,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181047,청사로
3306,S0071827,야식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
3310,S0071833,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343115,둔야로33번길
3311,S0071834,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343115,둔야로33번길
3312,S0071835,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343115,둔야로33번길
3314,S0071847,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343118,둔야로49번길
3315,S0071848,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343118,둔야로49번길
3316,S0071849,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343118,둔야로49번길
3317,S0071850,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343118,둔야로49번길
3319,S0071852,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
3320,S0071853,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
3321,S0071854,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
3322,S0071855,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
3324,S0071858,한식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3325,S0071859,치킨,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
3326,S0071860,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3327,S0071861,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3328,S0071862,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3329,S0071863,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3330,S0071864,중식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3331,S0071867,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181053,호동로
3332,S0071868,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343390,평화로190번길
3333,S0071869,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343390,평화로190번길
3334,S0071880,돈까스/일식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3335,S0071881,돈까스/일식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3336,S0071884,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3337,S0071885,돈까스/일식,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411504343390,평화로190번길
3338,S0071886,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343136,백석로52번길
3339,S0071892,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3340,S0071893,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3341,S0071895,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3342,S0071896,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3343,S0071897,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
3347,S0071924,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3348,S0071925,야식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3349,S0071928,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3350,S0071929,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3351,S0071930,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3352,S0071931,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3353,S0071932,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3354,S0071933,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3355,S0071934,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3356,S0071935,분식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181055,회룡로
3357,S0071936,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3358,S0071937,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181034,외미로
3359,S0071938,족발/보쌈,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343487,회룡로105번길
